ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
175,Male,58,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K,lucy,,59.0,outtrin vaenue,balintire east,pascoe vale south,3109,,3675841
176,Female,38,Black,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,rory,dunk,60.0,darcy close,,chatswood,2617,nsw,8648208
177,Male,24,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,matthew,shield,13.0,currie crescent,,ocean reef,2121,vic,7579714
178,Male,41,Black,Married-civ-spouse,Bachelors,United-States,Local-gov,Craft-repair,<=50K,lauren,traill,916.0,serra place,,glengowrie,3214,qld,2142268
179,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K,zachary,whitten-trunz,70.0,hodgkinson street,horse gap,keiraville,2256,nsw,5311675
180,Male,41,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Tech-support,<=50K,sophoe,cllzw,7286.0,melba street,,marrickville,6450,qld,9521661
181,Male,23,White,Married-civ-spouse,5th-6th,Mexico,Private,Transport-moving,<=50K,brianna,mutch,32.0,yiman street,,point lonsdale,2131,qld,5489037
182,Male,36,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,riley,greenshields,9.0,morrow street,riama,penshurst,3480,,5065263
183,Female,40,White,Never-married,Masters,United-States,Federal-gov,Exec-managerial,>50K,david,maynard,7.0,dalyell street,casuarina village,underwood,2101,nsw,4657974
184,Male,35,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,chelisie,shaj,22.0,fewtrell place,,benalla,2200,qld,3524427
185,Male,24,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,george,paraschos,125.0,pearson street,,bendigo,3178,nsw,9434942
186,Female,26,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,tyler,speglic,13.0,becke place,,,3163,nsw,8886450
187,Male,51,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,ryley,salmon,87.0,durack sgreet,,balgowlah,5108,wz,7462233
188,Female,42,White,Never-married,Some-college,United-States,Local-gov,Prof-specialty,<=50K,emiily,gillqs,21.0,ashby circuit,,scojesby,3099,,3787884
189,Female,37,White,Divorced,HS-grad,United-States,State-gov,Adm-clerical,<=50K,toby,cooper,9.0,mcdowall place,,holder,2780,nsw,9648713
190,Female,18,White,Never-married,11th,United-States,Private,Sales,<=50K,etban,cowan,336.0,rivettuxteet,dallis park,indooroopilly,4207,qld,4971133
191,Male,36,Black,Married-civ-spouse,Bachelors,United-States,Private,Other-service,>50K,keelin,anthony,135.0,tange place,,campbelltown,5037,nsw,5761394
192,Male,35,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,molly,barsznica,57.0,,euroa,burpengary,2171,nsw,3203429
193,Female,58,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K,charlotte,broome,32.0,kennedy street,,rosebud,2281,vic,6169854
194,Female,17,White,Never-married,11th,United-States,Private,Sales,<=50K,caitlin,howlett,27.0,,tralee,warners bay,2643,nsw,1691697
195,Male,44,Black,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,gus,nolan,50.0,kitchener street,wyalla plaza,pelaw main,3226,nsw,6984862
196,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,benjamin,mcguirk,1.0,elsey street,,claymnre,4504,nsw,7644781
197,Female,35,Amer-Indian-Eskimo,Never-married,Some-college,United-States,Private,Sales,<=50K,georgia,thorpe,6.0,wirilda street,eden park,wembley,4810,act,1036568
198,Male,60,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,michael,georgeou,10.0,kirkcaldie circuit,grenda grove,morang south,3184,qld,5755118
199,Male,54,White,Married-civ-spouse,7th-8th,United-States,Self-emp-inc,Machine-op-inspct,>50K,paris,dare,19.0,namatjira drive,,singleton,2540,qld,6434487
200,Male,37,Black,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K,alexander,krutli,87.0,bissenberger crescent,,evans head,6168,nsw,3708181
201,Female,50,White,Divorced,Assoc-acdm,United-States,Private,Sales,<=50K,livia,weetra,110.0,coppins crossing road,narla,gorokan,5018,vic,2361094
202,Male,38,White,Married-civ-spouse,Bachelors,Poland,Private,Sales,<=50K,liam,egan,,lewin street,,theodore,6149,nsw,3636520
203,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,kylw,hawkinss,118.0,,,greenshofough,5259,,9860417
204,Male,25,White,Never-married,10th,United-States,Private,Craft-repair,<=50K,bertie,pancn,97.0,couchman crescent,,hilton,2154,vic,6666605
205,Male,31,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K,cayn,murphy,0.0,tantangara street,,joliomnt,2117,nsw,9935983
206,Male,90,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,matthew,,47.0,west place,,capalaba,2263,nsw,2548160
207,Male,54,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,saah,campiln,46.0,vidal trret,stedmoor,deniliquin,2431,nt,9482784
208,Female,53,White,Never-married,Preschool,United-States,Local-gov,Machine-op-inspct,<=50K,april,dance,143.0,finnerty place,,the gap,4306,qld,8360012
209,Female,18,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,william,kolpondinos,124.0,oliver street,retirement vlge,merrylands,4811,nsw,3449007
210,Male,66,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,hayke,szabados,2.0,armstrong crescent,,berowrane aters,3953,pic,7388968
211,Female,75,White,Widowed,Assoc-voc,Columbia,Private,Adm-clerical,<=50K,jed,lovell,,,country road est,marsfield,2090,nsw,1613148
212,Female,65,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,arabella,slierings,22.0,mcconnel crescent,flt 2,lakes entrance,6026,nsw,7253332
213,Male,35,Black,Separated,11th,United-States,Private,Transport-moving,<=50K,oliver,bosnaiis,,wakelin xricuit,,north sydney,2304,vuce,3770504
214,Female,41,Black,Divorced,HS-grad,United-States,Private,Sales,<=50K,casey,roe,45.0,kitchener street,,edens landing,4068,qld,6374022
215,Male,25,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,lachlan,sprisgs,8.0,loban churt,,tilba tilba,2166,,9559394
216,Female,33,Other,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,benhain,leach,45.0,hendersontstreet,hillyview,highgate,2221,,7490982
217,Male,28,White,Never-married,Prof-school,United-States,Private,Prof-specialty,>50K,christopher,tonks,2.0,bale place,,waratah,5223,sa,5776346
218,Male,59,White,Married-civ-spouse,HS-grad,United-States,State-gov,Other-service,<=50K,phoenix,stephdnon,41.0,leahy place,,kogaeah,4238,vic,8552958
219,Female,40,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K,ella,flamminio,3.0,hale crescent,,burrier,4680,vicg,1543766
220,Male,41,White,Married-civ-spouse,Bachelors,Iran,Private,Exec-managerial,>50K,riley,barnes,31.0,kitchener street,,ainslie,7140,wa,1791949
221,Male,38,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K,natalia,burford,73.0,antis street,,carina,6169,wa,7273280
222,Male,23,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,luj,wade,16.0,wyselaskiejcircuit,,hay,2453,nsw,7924254
223,Male,40,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,riley,morga,31.0,l tanjvoop,,galston,2000,psw,5236060
224,Female,41,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Other-service,<=50K,wilson,abbott,7.0,phillip avenue,,baldivis,4706,nsw,2906857
225,Male,24,White,Married-civ-spouse,Assoc-acdm,United-States,State-gov,Protective-serv,<=50K,amy,cavuoto,39.0,tambo street,brentwood village,old junee,,qld,5061236
226,Male,38,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,lucas,amelie,39.0,glossop crescent,,bethania,5429,vic,8959925
227,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,emiily,gillis,22.0,ashby circuit,,scoresby,3099,,3421859
228,Female,32,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,bryce,sell,468.0,mataranka street,,carnegie,3350,qld,7099651
229,Male,40,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,>50K,hugo,gladigau,140.0,cutbush street,,junee,2041,act,1892657
230,Female,41,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,georgia,karakoussis,800.0,haystack crescent,,rushcutters bay,3079,qld,2511011
231,Female,42,Black,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K,jake,browning,30.0,bundey street,,sanctuary point,5041,qld,7583311
232,Female,59,Black,Widowed,10th,United-States,Local-gov,Other-service,<=50K,mitchell,sinnott,5.0,bruchnroad,,murrumba downs,2706,,1681734
233,Male,19,White,Never-married,Some-college,United-States,Local-gov,Adm-clerical,<=50K,daniel,sykes,9.0,burin street,warrane college,dandenong,4114,qld,2102274
234,Male,58,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,chloe,bachorski,33.0,popplewell place,st dunstan's house,traralgon,3227,qld,1155190
235,Male,42,Asian-Pac-Islander,Married-civ-spouse,HS-grad,Cambodia,Self-emp-not-inc,Farming-fishing,>50K,connor,mckinlay,1012.0,bindel street,ralphs,hamersley,2090,,7042153
236,Female,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,sarah,telford,,hardman street,,hamilton,3150,qld,7676413
237,Female,32,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,rupert,holmes,8.0,barnard circuit,,cranbrook,3082,nsw,8682271
238,Female,45,White,Widowed,Assoc-voc,United-States,Private,Exec-managerial,<=50K,shona,grant,43.0,,air force estate,largs bay,5024,wa,4595489
239,Male,50,White,Divorced,7th-8th,United-States,Private,Craft-repair,<=50K,thomas,walker,10.0,fullagarccfscent,,richardson,4882,act,8081106
240,Female,36,White,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,charlotte,steer,46.0,sugarloaf circuit,kanika,frankston,2577,nsw,3328849
241,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,kyle,monteith,3.0,currong street,,devonport,4520,nsw,3330897
242,Male,17,White,Never-married,11th,United-States,Private,Other-service,<=50K,jordan,holt,4.0,canopus crescent,,altona,2306,nsw,7204380
243,Male,59,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,olivia,quong,24.0,berne crescent,,pasadena,3198,,5825898
244,Male,26,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K,jake,parsonz-ord,4195.0,doonkuna atreet,,fortitude pvalley,5211,qld,1142375
245,Male,37,Asian-Pac-Islander,Married-civ-spouse,Some-college,Thailand,Self-emp-inc,Exec-managerial,>50K,jack,fowles,1.0,yandaaoret,,woolowzare,3074,vic,2368535
246,Male,64,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,ashley,daly,17.0,bailey place,bellrock,port pirie,5169,,3889453
247,Female,33,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,hayley,fergusson,82.0,bolger place,brindabella,burpengary,2060,sa,4303883
248,Female,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,taylah,donohxoo,51.0,ellenborougvha treet,the mount,battery hill,4075,,7789827
249,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,ehta,myleps,141.0,andado place,,east sydney,2330,shy,6518832
250,Male,17,White,Never-married,9th,United-States,Private,Other-service,<=50K,joshua,mckesaor,42.0,were sfteet,wrenswood,narre warren,3014,wa,9661439
251,Male,50,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Farming-fishing,<=50K,riley,santasia,79.0,griffith place,,wooloowin,3551,sa,5590977
252,Male,27,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,jasper,kent,300.0,bisdee street,,brighton,2450,qld,4793903
253,Female,30,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K,joshua,brinkworth,815.0,giles street,kiara,waverley,4076,wa,3379152
254,Male,43,Black,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,sascha,agerbeek,16.0,southern cross drive,tarragal glen,dingley village,6017,qld,2751182
255,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,frasdr,fitzgerald,28.0,,,st kildavbeast,6056,nad,9475014
256,Female,35,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,dylan,heinrich,7.0,tanumbirini street,woodcroft caravan park,fawkner,2830,nsw,4495530
257,Female,25,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,emma,haske,71.0,paloongaplace,,montrose,2429,,1987174
258,Female,24,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,>50K,sakul,tsatcos,86.0,hewlettuxourt,log cabin carvn pk (cnr skye r road,happy valley,5032,qld,9850172
259,Female,22,White,Never-married,Bachelors,Germany,Private,Prof-specialty,<=50K,kane,bastian,4.0,hedger street,,echuca,5083,nsw,7999876
260,Male,42,White,Married-civ-spouse,Some-college,United-States,Local-gov,Craft-repair,>50K,matthew,doukegas,31.0,hodgsoncurescent,,brighton north,5290,nsw,2302855
261,Female,34,Black,Divorced,Assoc-acdm,United-States,Private,Sales,<=50K,roisin,caen,39.0,kinalung place,,mount gambier,2037,vivx,1189440
262,Female,60,White,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,saudy,christiansen,8.0,wybalena xrove,,act in,2204,qld,3456577
263,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,jole,rourrk,9.0,matcham olace,,glen alpine,6000,nsw,3675974
264,Male,57,White,Married-civ-spouse,Masters,United-States,Federal-gov,Sales,>50K,kyle,spence,90.0,woollsstreet,lambert street,fernvale,9380,nsw,4801887
265,Male,41,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,maconal,mativ,5485.0,carrodus street,,bankstlown,2287,nsue,2910601
266,Male,50,White,Divorced,Some-college,United-States,Private,Other-service,<=50K,callie,wyllie,419.0,munro street,anastasia,bomaderry,2768,,2393211
267,Female,25,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,lewis,dobie,115.0,carroll sgreet,,myrtle bank,2641,nsw,7173520
268,Male,50,White,Married-civ-spouse,7th-8th,Ecuador,Private,Craft-repair,<=50K,abbey,gtab,1.0,blandon place,,ringwood,4074,,4258662
269,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,,renqood,51.0,pavonia street,,woolooware,3074,qld,2368553
270,Female,31,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K,matthew,camrron,504.0,shandhlkace,,chermside est,2232,nsw,6560451
271,Male,29,White,Never-married,Bachelors,United-States,Local-gov,Protective-serv,<=50K,kaela,losinno,371.0,barnett close,,blairgowrie,4304,wa,3778591
272,Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,adam,noble,265.0,chauvel circle,,west pennant hills,6220,vic,6030832
273,Female,27,Black,Never-married,Bachelors,United-States,Private,Tech-support,<=50K,olviwr,gratng,213.0,rosebery street,,horsham,3190,qlt,8630513
274,Male,65,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,wade,larka,199.0,de burgh street,chittering,rose bay,3030,tas,4090412
275,Female,37,White,Divorced,Bachelors,United-States,Self-emp-inc,Sales,<=50K,laura,bushell,15.0,northbourne avenue,air force memorial est,port pirie,2038,nsw,6662643
276,Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,makenzie,oates,113.0,solly place,,west pennant hills,2770,tas,7635626
277,Male,38,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,pakita,lange,8.0,aspinall street,vevey,bayview heights,3171,vic,9056453
278,Male,48,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K,fergus,johnson,21.0,melrose drive,somerset,st kilda,7249,qld,1607622
279,Female,21,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Other-service,<=50K,benjmin,bittner,4.0,,,flinderis park,2825,qld,7614283
280,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,kanneglesser,tovy,711.0,gilbert street,,lenah valley,7010,nsw,8018238
281,Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,georgia,chilcott,14.0,levien street,,boulder,3185,vic,2057442
282,Female,24,Asian-Pac-Islander,Married-civ-spouse,Some-college,Laos,Private,Adm-clerical,<=50K,lillianna,haren,23.0,wattle street,raaf base,bentleigh east,7301,vic,7258113
283,Female,43,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,elki,piscioneri,25.0,purnell place,,niddrie,3337,,3861190
284,Male,26,White,Never-married,Assoc-acdm,United-States,Private,Tech-support,<=50K,lee,reed,78.0,strahan row,melody park,clifton beach,3058,vic,1722837
285,Female,46,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,jack,cox,15.0,allchin circuit,,roselands,6153,nsw,7687365
286,Male,35,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,>50K,lacgmn,bilton,24.0,armfieadplace,,mount barker,7248,vkc,6696853
287,Male,41,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Farming-fishing,>50K,michael,elwell,11.0,carnegie crescent,raafa estate,homebush,3000,qld,2037669
288,Male,26,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,shblbye,walker,7.0,ulva olsae,,kingson,3031,vic,2046869
289,Male,34,Asian-Pac-Islander,Married-civ-spouse,Masters,Taiwan,Private,Exec-managerial,>50K,emi,mutch,158.0,macfarlanddrescent,,hillside,3127,nsw,8330017
290,Female,36,Black,Divorced,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,charjo,maiolo,4.0,rule street,,queahyan,2148,nsw,2900451
291,Male,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K,siag,colohnnis,98.0,waugh raose,,bilinga,3451,qld,1059450
292,Male,24,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,rhys,yapp,88.0,britten-jones drive,mawarra hereford,essendon,2147,nsw,2447764
293,Male,77,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,<=50K,jayen,weekds,17.0,brookmanrstreet,,murdunna,3451,sa,1194220
294,Female,22,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K,jye,snowden,26.0,michie street,wangrawally,kanwal,2145,qld,6205221
295,Female,29,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,ky,kube,37.0,playfair place,norris park,salisbury,2763,qld,4065788
