ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
3690,Male,20,Black,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,4113226,nogivenname,mason
2207,Male,20,Amer-Indian-Eskimo,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,2135501,jared,white
3607,Female,20,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,9338356,lawson,brooker
236,Female,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,3419459,brandon,freiman
3505,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6023201,ethan,fitzpatrick
4442,Female,20,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,7286272,jack,raward
2342,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2023828,adam,carbone
3150,Female,20,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,9117058,shai,lock
3655,Male,20,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,4660218,dominic,papageorgiou
117,Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,4440480,matthew,sincovich
889,Female,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,1646485,nicholas,jenvey
2556,Female,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K,9571063,alicia,hyland
2184,Female,20,Black,Divorced,HS-grad,United-States,Private,Sales,<=50K,1257356,caitlin,leslie
1037,Female,20,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,3742016,mia,haeusler
4227,Male,20,Black,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,1784799,zachary,kermeen
4795,Male,20,White,Married-civ-spouse,Some-college,United-States,State-gov,Other-service,<=50K,7446545,henry,dichiera
3788,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,9953494,roisin,millar
951,Male,20,White,Never-married,Assoc-acdm,United-States,State-gov,Other-service,<=50K,5698710,jacqueline,tomich
1257,Male,20,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,9672570,michael,fullwood
1222,Female,20,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,7236834,james,coleman
4992,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,1490347,kiria,ryan
4008,Female,20,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,5164957,rachel,ryan
1605,Female,20,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,9105802,nogivenname,ebert
2850,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,9253952,elle,matthews
2444,Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,3820896,tara,bishop
2487,Male,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,7901066,taliah,mccarthy
2746,Male,20,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,3938054,james,thorpe
3579,Male,20,Black,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,5851238,james,crook
2125,Male,20,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,3898443,renee,havrda
3539,Male,20,White,Never-married,12th,United-States,Private,Other-service,<=50K,3498158,grace,white
4158,Female,20,Asian-Pac-Islander,Never-married,HS-grad,Philippines,Private,Sales,<=50K,9571448,joshua,avdic
2936,Male,20,White,Married-spouse-absent,5th-6th,Mexico,Private,Farming-fishing,<=50K,4009353,jett,mendrin
29,Male,20,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,2626334,lily,warnock
520,Male,20,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4816938,henry,varcoe
4821,Male,20,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,5809880,travis,wang
2918,Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,7028688,lachlan,theodore
3476,Male,20,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,2179147,tristan,shepherdson
4154,Female,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4214409,nogivenname,mchenry
4482,Male,20,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,4620080,hayden,stapley
3999,Female,20,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,1621253,sarah,pringle
390,Male,[20-21],White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,9406321,joshua,pringle
458,Male,[20-21],White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,8896048,wil,whiteley
1536,Male,[20-21],White,Never-married,Some-college,United-States,Private,Sales,<=50K,7517707,laura,white
3797,Female,[20-21],White,Never-married,Some-college,Germany,Self-emp-not-inc,Adm-clerical,<=50K,7898705,jack,bartel
2256,Male,[20-21],Other,Never-married,10th,United-States,Private,Sales,<=50K,8602157,jackson,kellow
128,Male,[20-21],White,Never-married,Some-college,United-States,Private,Sales,<=50K,2038776,samuel,neville
4703,Female,[20-21],White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,7278796,jessica,cadman
1546,Male,[20-21],White,Never-married,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K,5010535,kyle,campbell
3095,Female,[20-21],White,Separated,HS-grad,United-States,Private,Other-service,<=50K,9800269,nicholas,cochrane
2100,Female,21,White,Never-married,Some-college,United-States,State-gov,Prof-specialty,<=50K,5213022,yasmin,reid
3413,Male,21,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,4451215,abbey,milburn
646,Male,21,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,6802075,kayla,elrick
3098,Male,21,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,9135299,levi,prideaux
1945,Female,21,White,Never-married,Some-college,United-States,State-gov,Tech-support,<=50K,4534363,bethanie,artis
504,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,1699586,adam,adair
1701,Male,21,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,7786757,taylah,berry
1698,Female,21,White,Never-married,Some-college,Puerto-Rico,Private,Other-service,<=50K,7432991,stephanie,tiller
797,Male,21,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,4216956,john,tuke
1434,Female,21,Black,Never-married,Some-college,United-States,Private,Other-service,<=50K,1130499,phoenix,pinzon
4477,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,1819847,kailey,stubbs
3236,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,7639310,dominic,jormanainen
2113,Male,21,White,Never-married,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,7681478,jenna,shew
3244,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,4303672,jade,white
4284,Female,21,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,8024092,mitchell,wilkins
1798,Male,21,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,4473731,ella,chudzinski
4819,Female,21,White,Never-married,Bachelors,United-States,Private,Other-service,<=50K,9648034,kierra,harrington
4101,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,1194516,jack,colquhoun
2922,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,1967265,madison,morrison
272,Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,6643294,sam,neophyton
4801,Female,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,6756281,cameron,shepherd
899,Female,21,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,3838118,phoebe,dixon
3085,Female,21,White,Never-married,11th,Mexico,Private,Priv-house-serv,<=50K,7755180,sophie,tertipis
2866,Male,21,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,3002608,lucy,crouch
142,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,6758505,eliza,zimmermann
1179,Male,21,Black,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K,4367894,joe,kamp
2158,Female,21,Black,Never-married,11th,United-States,Private,Other-service,<=50K,8037688,erin,gascoigne
3417,Male,21,White,Never-married,Some-college,Guatemala,Local-gov,Adm-clerical,<=50K,9900161,james,stearnes
1009,Male,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,8911383,madeline,mahon
3861,Male,21,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,1219082,blake,de courcey
1682,Male,21,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K,5592621,ky,kyriacou
2616,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6279787,sophie,rees
2479,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6962550,michael,nguyen
4957,Female,21,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K,1140575,ethan,nguyen
2900,Male,21,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,6540403,eliza,nadin
4823,Female,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,7716405,brayden,pragt
34,Male,21,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,5526595,patrick,george
4135,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,4436806,tahlia,white
3763,Male,21,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,9469771,talan,dietrich
163,Male,21,Black,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,5356894,ethan,paine
111,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,8485229,nicole,daykin
4746,Male,21,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,4725516,isabella,longman
3845,Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,4599672,bertie,white
2503,Male,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,1574726,faith,dougal
1583,Female,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,8443768,isabella,salt
4826,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,3674431,tiana,worthington-eyre
2656,Female,21,White,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K,3981817,emiily,van rossen
4855,Female,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,9993328,thomas,montalvo
4082,Male,21,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,4440855,ethan,hage
3942,Female,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,4773341,shana,ryan
4191,Female,21,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,2019510,annabelle,webb
1596,Female,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,7520191,joshua,millar
2416,Female,21,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K,6934561,rachel,campbell
3754,Male,21,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,9535357,montana,blake
2794,Female,21,White,Never-married,Some-college,Mexico,Private,Adm-clerical,<=50K,6334723,jaggah,estanillo
1191,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,4776446,alexa-rose,nguyen
3807,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,3232033,lachlan,reid
3847,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,4044151,brianna,ferris
3950,Female,21,White,Never-married,Some-college,Ecuador,Private,Tech-support,<=50K,7725660,oscar,meadows
4203,Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,5339302,kayla,lomman
263,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,2542394,aiden,krishnan
2811,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2238755,samuel,crimes
3997,Male,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,8376614,tayah,noble
4251,Male,21,White,Never-married,7th-8th,Mexico,Private,Other-service,<=50K,3265234,micah,jolly
3698,Male,21,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,3997416,damien,finlay
4061,Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,8401381,nicholas,kaukov
4047,Female,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,4646918,louise,butt
279,Female,21,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Other-service,<=50K,1458740,mikayla,mainero
3358,Female,21,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,1539196,george,neeb
2772,Male,21,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K,4694746,brooke,burnell
538,Female,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,1020735,bianca,cobbett
3515,Male,21,White,Married-civ-spouse,10th,United-States,Private,Farming-fishing,<=50K,4201009,isabelle,geraghty
4364,Female,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,3509302,sienna,adhikari
3514,Male,21,Black,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,7998798,caitlin,bossence
586,Male,21,White,Never-married,Bachelors,United-States,Private,Handlers-cleaners,<=50K,1761772,bailee,berryman
592,Male,21,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,9776077,lily,musolino
846,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2029176,danjel,ang
3175,Female,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,5642441,holly,matthews
4687,Male,21,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,2718027,alicia,riddei
1811,Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,7906113,maddison,goodacre
3349,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6512947,benjamin,royans
1987,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,5369163,ryan,allsopp
3697,Male,21,Black,Never-married,Assoc-acdm,Jamaica,Private,Other-service,<=50K,2569822,beau,dallas
2324,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6925665,alexandra,steers
4633,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,3656655,shelby,white
2904,Male,21,Black,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,3857387,ethan,mcdermid
4512,Female,21,White,Married-spouse-absent,Some-college,United-States,Private,Adm-clerical,<=50K,6425281,phoebe,millar
3644,Female,21,Black,Never-married,HS-grad,Jamaica,Private,Adm-clerical,<=50K,3821555,joshua,white
1723,Male,[21-22],White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6966636,benjamin,harrington
4640,Male,[21-22],White,Never-married,11th,United-States,Private,Craft-repair,<=50K,4833200,nogivenname,nguyen
2539,Male,[21-22],White,Never-married,Some-college,United-States,Local-gov,Protective-serv,<=50K,7497285,madison,seddon
2153,Male,[21-22],White,Never-married,10th,United-States,Private,Transport-moving,<=50K,6179719,sarah,crosswell
2140,Male,[21-22],White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,9033952,matthew,browne
2041,Male,22,White,Never-married,10th,United-States,Private,Craft-repair,<=50K,8686683,sebastian,campbell
3455,Female,22,Black,Never-married,Some-college,United-States,Private,Other-service,<=50K,6022838,riley,mercorella
4831,Female,22,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,1079968,amber,kerslake-ling
4330,Female,22,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,8214196,breony,webb
