ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
2249,Male,31,Amer-Indian-Eskimo,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K,6682996,oscar,lowe
2250,Male,35,White,Married-civ-spouse,5th-6th,Mexico,Private,Handlers-cleaners,<=50K,3628289,sophie,bacchus
2251,Female,29,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,1870225,zachariah,kilmartin
2252,Female,29,Black,Never-married,HS-grad,United-States,Local-gov,Protective-serv,<=50K,3089666,benjamin,bellon
2253,Female,25,White,Separated,10th,United-States,Private,Other-service,<=50K,1578155,sophie,mccarthy
2254,Female,46,White,Divorced,Bachelors,United-States,Private,Sales,<=50K,3552967,alexandra,pacey
2255,Female,35,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K,4959474,imogen,lamprey
2256,Male,20,Other,Never-married,10th,United-States,Private,Sales,<=50K,8602157,jackson,kellow
2257,Female,24,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Adm-clerical,<=50K,8204283,tess,sherriff
2258,Female,48,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,3776965,madeline,bradshaw
2259,Female,37,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,5982948,charlie,walpole
2260,Male,60,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,4889678,samara,reid
2261,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,3756981,hamish,rosendale
2262,Female,29,White,Separated,Some-college,United-States,Local-gov,Adm-clerical,<=50K,4223439,zachary,drysdale
2263,Male,31,White,Divorced,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,<=50K,7115051,lachlan,markowski
2264,Male,38,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K,1392776,lara,sekuless
2265,Male,26,White,Never-married,Assoc-acdm,United-States,Self-emp-not-inc,Craft-repair,<=50K,8632908,yasmin,white
2266,Male,64,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9211278,samuel,quilty
2267,Male,46,Black,Divorced,Assoc-voc,United-States,Private,Protective-serv,<=50K,1932739,max,george
2268,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,1753787,jessica,mason
2269,Female,48,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,5131671,hunter,nguyen
2270,Female,46,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,1270595,alana,warnock
2271,Male,42,White,Divorced,Bachelors,United-States,Private,Sales,<=50K,1255415,isabella,matthews
2272,Female,39,Black,Married-civ-spouse,HS-grad,Dominican-Republic,Self-emp-not-inc,Sales,>50K,4169896,tahlia,ryan
2273,Male,50,White,Married-civ-spouse,Masters,United-States,Federal-gov,Tech-support,>50K,2382886,felicity,english-obst
2274,Female,24,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,4528630,madison,campbell
2275,Female,30,White,Married-civ-spouse,Assoc-voc,Canada,Private,Tech-support,>50K,4954628,nogivenname,painter
2276,Male,39,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K,3129756,jasmyn,schoettke
2277,Male,29,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,8712141,mitchell,flannery
2278,Female,23,White,Never-married,11th,United-States,Private,Transport-moving,<=50K,1880798,jasper,bowerman
2279,Male,32,White,Separated,10th,United-States,Private,Craft-repair,<=50K,7346247,tiarna,mason
2280,Male,69,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Machine-op-inspct,<=50K,3067715,flynn,sideris
2281,Male,55,White,Separated,HS-grad,United-States,Private,Handlers-cleaners,<=50K,9458847,emiily,marous
2282,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,6147905,matthew,walls
2283,Male,44,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,1704784,chloe,mason
2284,Male,18,White,Never-married,11th,United-States,Private,Adm-clerical,<=50K,5360010,dylan,neville
2285,Male,74,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,7108358,lara,stirpe
2286,Male,40,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,5220952,amaya,pulford
2287,Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,4413674,chelsea,malcolmson
2288,Female,55,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,3691864,nicholas,noble
2289,Male,52,Amer-Indian-Eskimo,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Craft-repair,<=50K,7244560,kyle,seddon
2290,Female,54,White,Divorced,Some-college,United-States,Private,Sales,<=50K,4263375,carlin,crouch
2291,Male,36,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,2264634,joshua,nosurname
2292,Female,26,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,7133986,delaney,nosurname
2293,Male,18,White,Never-married,11th,United-States,Private,Craft-repair,<=50K,4585386,isabella,hoehne
2294,Male,38,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,5917130,grace,eyles
2295,Male,50,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,>50K,5134549,nikita,mcgregor
2296,Male,32,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,7373124,emiily,green
2297,Male,57,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,3544402,lara,paine
2298,Male,20,Black,Never-married,HS-grad,United-States,Private,Protective-serv,<=50K,9160808,giaan,sribar
2299,Female,27,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,7346590,mia,leaver
2300,Male,31,White,Married-spouse-absent,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,6247547,joshua,wiechec
2301,Female,60,White,Divorced,5th-6th,Puerto-Rico,Private,Machine-op-inspct,<=50K,5196117,nellie,webb
2302,Female,52,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,7254550,michael,niklaus
2303,Male,61,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K,5013227,amelia,graham-jones
2304,Male,57,White,Widowed,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,4348887,daniel,harrington
2305,Male,59,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Sales,<=50K,9218750,finn,eckersley-maslin
2306,Male,34,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,3551824,joel,bowerman
2307,Male,31,Asian-Pac-Islander,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,>50K,6518170,hayley,kerney
2308,Male,42,Black,Divorced,HS-grad,United-States,Private,Protective-serv,<=50K,5970749,anthony,bansgrove
2309,Female,70,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,9599013,sian,dent
2310,Male,29,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K,9047714,deakin,dooley
2311,Male,27,Black,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K,7757358,isabella,sanby
2312,Female,25,White,Married-civ-spouse,12th,United-States,Private,Other-service,<=50K,1274183,cameron,kouimanis
2313,Male,51,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9577137,lara,seychell
2314,Male,35,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K,2318181,zali,white
2315,Male,36,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,>50K,5369982,james,mcclelland
2316,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,1310519,phoebe,pinny
2317,Female,52,White,Separated,Assoc-voc,United-States,Private,Other-service,<=50K,7611601,jayde,lazaroff
2318,Male,65,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,7769159,holly,paterson
2319,Male,43,White,Divorced,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,5969084,mia,white
2320,Female,41,Asian-Pac-Islander,Divorced,HS-grad,United-States,Local-gov,Prof-specialty,<=50K,7624166,sophie,canavan
2321,Female,34,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,9736949,keegan,stubbs
2322,Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,1707216,ethan,malvestuto
2323,Male,49,White,Never-married,Masters,United-States,Federal-gov,Exec-managerial,>50K,4866880,connor,shepherd
2324,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,6925665,alexandra,steers
2325,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,5548627,oliver,compton
2326,Male,18,White,Never-married,12th,United-States,Local-gov,Protective-serv,<=50K,9635640,zachary,mccully
2327,Male,27,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,9065074,kira,reid
2328,Male,34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,6557448,kiana,lenzi
2329,Female,38,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,1659262,harry,hingston
2330,Male,24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,8516174,troy,copp
2331,Male,34,White,Never-married,Some-college,United-States,Private,Sales,<=50K,5363153,benjamin,menzies
2332,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,1590927,larissa,tootell
2333,Female,27,Black,Separated,HS-grad,United-States,Federal-gov,Exec-managerial,<=50K,1785202,alice,wynne
2334,Female,63,White,Widowed,Assoc-voc,United-States,Private,Adm-clerical,<=50K,1834795,henry,macgowan
2335,Male,34,Black,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K,5650768,julia,worsley
2336,Male,25,White,Married-spouse-absent,Some-college,United-States,Private,Sales,<=50K,3292797,emiily,coleman
2337,Male,54,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K,1525644,bailey,thrussell
2338,Female,35,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,3461436,charlotte,klemm
2339,Male,24,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K,6857124,thomas,edis
2340,Female,26,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,6248832,gabrielle,langer
2341,Female,59,White,Divorced,Assoc-voc,United-States,Local-gov,Adm-clerical,<=50K,3683424,harry,bradshaw
2342,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2023828,adam,carbone
2343,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,2851372,rachel,jukic
2344,Male,51,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,2434717,isabella,reid
2345,Female,27,Other,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,7272235,william,campbell
2346,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,4598128,hannah,povey
2347,Male,25,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K,3921318,rosie,brokenshire
2348,Male,55,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,5946514,brigitte,white
2349,Female,22,White,Never-married,Some-college,United-States,Local-gov,Prof-specialty,<=50K,2099471,jack,stamoulos
2350,Male,58,Asian-Pac-Islander,Married-civ-spouse,Doctorate,India,State-gov,Prof-specialty,<=50K,9714630,tiahnee,clarke
2351,Female,43,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,4095296,harvey,wang
2352,Female,39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,>50K,9745316,ella,guyatt
2353,Female,40,Black,Never-married,9th,Haiti,Private,Machine-op-inspct,<=50K,1363900,lauren,green
2354,Male,46,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,1596501,riley,bennell
2355,Female,54,White,Never-married,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,9820630,emiily,lowry
2356,Male,19,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,4301794,thomas,butt
2357,Male,24,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,2444018,lara,white
2358,Male,24,White,Never-married,Masters,United-States,State-gov,Prof-specialty,<=50K,8240507,harry,camp
2359,Male,29,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,5731419,bradley,komsic
2360,Male,56,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K,8574662,bianca,thurlow
2361,Female,56,White,Divorced,11th,United-States,Private,Machine-op-inspct,<=50K,1315588,brendan,chabrel
2362,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,9581654,bella,coleman
2363,Female,19,Black,Never-married,10th,United-States,Private,Sales,<=50K,8638894,angie,mcgahey
2364,Male,32,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K,7861274,fynn,allard
2365,Female,48,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,9735499,jacob,mcfadden
2366,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,8007265,lucy,hassall
2367,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,7082194,barnaby,moody
2368,Female,40,White,Married-spouse-absent,1st-4th,Dominican-Republic,Private,Machine-op-inspct,<=50K,7044469,isaac,riddell
2369,Male,28,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,1931940,hannah,browne
2370,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,4768225,jasper,nguyen
2371,Male,57,White,Divorced,1st-4th,Portugal,Private,Craft-repair,<=50K,4087941,benjamin,fiorenza
2372,Female,51,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,4368793,emiily,conaghty
2373,Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,2488395,hannah,valentini
2374,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,5679774,joshua,holmyard
2375,Female,50,Asian-Pac-Islander,Divorced,HS-grad,Philippines,Private,Adm-clerical,<=50K,8760281,amber,durnin
2376,Male,77,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Machine-op-inspct,<=50K,3414771,hayden,ballantyne
2377,Male,39,Black,Never-married,Masters,United-States,Private,Exec-managerial,>50K,2333106,miranda,bunt
2378,Female,35,White,Divorced,Assoc-acdm,United-States,Private,Handlers-cleaners,<=50K,7015483,diamond,branston
2379,Female,23,Black,Never-married,10th,United-States,Private,Craft-repair,<=50K,8214409,bradley,pegg
2380,Female,37,White,Divorced,Assoc-voc,United-States,Private,Prof-specialty,>50K,2919243,sara,hage
2381,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,3485540,sean,blackwell
2382,Male,60,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,>50K,9553756,lauren,ferri
2383,Male,32,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,3738388,archer,brammy
2384,Male,56,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Federal-gov,Transport-moving,<=50K,1565982,lachlan,mandry
2385,Female,45,White,Divorced,Assoc-voc,United-States,State-gov,Tech-support,<=50K,8852766,kyle,rees
2386,Female,24,White,Divorced,HS-grad,United-States,Private,Exec-managerial,>50K,8397512,adam,tuckwell
2387,Male,18,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,7251376,william,reid
2388,Male,31,Other,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,7357404,cooper,reid
2389,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9034415,joel,scheerlinck
2390,Female,23,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,4013554,kane,whillas
2391,Male,45,White,Married-civ-spouse,Some-college,United-States,State-gov,Exec-managerial,<=50K,6557114,ruby,rogan
2392,Female,18,Amer-Indian-Eskimo,Never-married,11th,United-States,Private,Sales,<=50K,2185538,bree,boase
2393,Male,25,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,4790954,natassia,grubb
2394,Male,31,White,Married-civ-spouse,HS-grad,United-States,State-gov,Sales,<=50K,9471099,david,sette
2395,Male,19,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,1236601,reganne,camp
2396,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9738539,jack,braddy
2397,Female,74,Black,Widowed,Prof-school,United-States,Private,Adm-clerical,<=50K,6492579,sophie,webb
2398,Male,27,White,Never-married,5th-6th,Mexico,Private,Transport-moving,<=50K,3562579,alexander,kermeen
2399,Female,23,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,9094252,alexandra,grainger
2400,Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Private,Sales,>50K,6199029,gabriel,green
2401,Male,40,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Handlers-cleaners,<=50K,7801650,ella,perriam
2402,Male,41,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Transport-moving,>50K,5792462,lauren,soave
2403,Male,25,White,Never-married,Masters,United-States,Private,Sales,<=50K,4616949,jared,klemm
2404,Male,42,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,6995897,dominic,elwan
2405,Female,24,White,Never-married,Bachelors,United-States,Private,Craft-repair,<=50K,6435654,mackenzie,boocock
2406,Male,42,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,>50K,4013666,timothy,twigger
2407,Male,45,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Craft-repair,<=50K,1418089,chloe,mclaine
2408,Male,52,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Exec-managerial,>50K,8827430,nicholas,george
