ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
5163,Male,46,Asian-Pac-Islander,Married-civ-spouse,Some-college,India,Private,Craft-repair,<=50K,conmpr,wilsxln,22,ross smitjlcrescent,somerset house,alexander heights,3211,sa,1675767
5164,Female,46,White,Separated,HS-grad,United-States,Private,Sales,<=50K,jayden,wilson,30,buxton street,noaddresstwo,coogee,3220,nsw,7491338
5165,Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,timothy,masinskas,63,candlebark close,noaddresstwo,patonga,2630,nsw,1774575
5166,Male,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,ellouise,hobbs,0,cabena court,windara,tuncurry,3393,vic,7933677
5167,Male,51,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,rachel,bell,26,tenison-woods circuit,buxton lodge,douglas,2256,qld,7057797
5168,Male,47,White,Divorced,Some-college,United-States,State-gov,Prof-specialty,<=50K,joanna,ingram,6,juked treet,danica,silveri sands,3207,nsw,8533709
5169,Male,42,White,Married-spouse-absent,5th-6th,Puerto-Rico,Private,Craft-repair,<=50K,zachary,gaezpis,8,shakespearef crescent,noaddresstwo,lakemba,2250,snw,8436411
5170,Female,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K,emiuky,vinoecmt,60,laakia ztreet,noaddresstwo,pendle lthlil,7000,qld,9323653
5171,Male,25,White,Never-married,Bachelors,United-States,Private,Craft-repair,<=50K,danioel,hildebrand,3,sherwood ciruit,noaddresstwo,port noarlunga,5013,snw,1226772
5172,Male,37,White,Married-civ-spouse,Masters,United-States,Private,Tech-support,>50K,holly,guy,136,rule street,noaddresstwo,kellyville,4703,nsw,5322605
5173,Male,35,Black,Married-civ-spouse,12th,United-States,Private,Other-service,<=50K,jak,gover,33,phalifax xlose,noaddresstwo,kirroe,5348,sa,3765844
5174,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,aiden,sage,24,carleton street,noaddresstwo,marrickville,2137,qld,8918480
5175,Male,57,White,Married-civ-spouse,11th,United-States,Self-emp-not-inc,Sales,<=50K,tam,chenueh,125,jenninvs street,noaddresstwo,pine creek,1146,nostate,9229582
5176,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,>50K,danielle,camilleri,27,lee-steere crescent,peppin place,kenmore,3006,nsw,2825965
5177,Female,48,White,Divorced,10th,United-States,Private,Sales,<=50K,emioly,kjv,48,marlew pkce,musc studaio,rodinga,5068,ns,9482626
5178,Female,34,White,Divorced,Some-college,United-States,Private,Other-service,<=50K,sofa,westlqnd,3,bullock circuit,emus,kialla,3013,qld,6822217
5179,Male,46,White,Divorced,Some-college,United-States,Federal-gov,Transport-moving,<=50K,jacl,otrens,78,batemas syzreet,noaddresstwo,westlake,2263,qld,7539724
5180,Male,45,White,Divorced,Masters,United-States,State-gov,Protective-serv,<=50K,benjamin,johnieon,22,crescentdamson,noaddresstwo,yeppoon,4077,nsw,3169104
5181,Male,32,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,matthew,opie,5,galloway street,noaddresstwo,west beach,4350,vic,7250908
5182,Male,35,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,brianna,graahm,32,crotcon street,naddresstwo,camp hill,5107,sa,4354580
5183,Female,62,White,Never-married,Some-college,United-States,Private,Craft-repair,>50K,nogivenname,townsend,4,damala street,noaddresstwo,padbury,5341,vic,8083263
5184,Male,50,White,Married-civ-spouse,Assoc-voc,United-States,Private,Other-service,<=50K,christopher,burford,19,arthaldo court,noaddresstwo,maddington,3218,qld,3988164
5185,Male,25,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K,ryan,thomsen,28,jarman place,noaddresstwo,wilson,4509,nostate,6135175
5186,Male,41,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,ajay,hage,20,beazley crescent,st francis vlge,forestville,2830,sa,6280325
5187,Female,35,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,elki,higgs,17,herron crescent,mindaly appts,legerwood,2479,nosatate,3548941
5188,Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,anthony,imis,16,enderby strbeet,avindy,bedfeod,6244,nsw,4814062
5189,Female,38,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,>50K,chelsea,roach,12,sturt avenue,oatlands,labertouche,2105,nsw,1632652
5190,Male,37,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,laurqen,gerriel,218,springvake drive,noaddresstwo,floraet,4952,qld,7140730
5191,Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,kyah,spink,10,dunn place,noaddresstwo,minyama,2280,qld,8766139
5192,Male,19,White,Never-married,7th-8th,United-States,Private,Craft-repair,<=50K,ebony,ewington,266,coverdale street,noaddresstwo,sunshine,3149,vic,5796769
5193,Female,31,White,Married-civ-spouse,9th,United-States,Private,Exec-managerial,<=50K,amber,johdz,474,oliver street,noaddresstwo,tweed heads west,3472,asy,2099511
5194,Male,33,White,Separated,HS-grad,Puerto-Rico,Private,Handlers-cleaners,<=50K,kaitglyn,bgill,29,place caffyn,t & g bldg,batea bay,3160,nostte,5192350
5195,Male,72,Black,Divorced,1st-4th,United-States,Private,Other-service,<=50K,harrison,elnl,43,haddon s treet,onaddresstwo,camberwell,2602,lvic,4621428
5196,Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,katelnyn,trezies,22,crescent demaine,belmont bayview park,hoppersbrpsing,3803,waq,8587236
5197,Female,30,White,Never-married,Bachelors,United-States,Private,Machine-op-inspct,<=50K,rebecca,praest,12,mcalpineiplace,noaddresstwo,huskl sson,2280,wf,6181030
5198,Male,51,White,Never-married,Doctorate,United-States,Private,Prof-specialty,>50K,annabel,takhar,3,giblin street,noaddresstwo,rangeway,2026,wa,5519041
5199,Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,willip,larizza,17,murranji street,noaddresstwo,archerfaeld,2750,sa,2150021
5200,Male,30,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,dyln,hhockley,46,oxley street,evandale medical chmbrs,tren point,4869,wa,3315635
5201,Male,32,Black,Married-civ-spouse,Some-college,United-States,Private,Protective-serv,<=50K,hannah,cruicdm xhank,44,noaddressone,lower street,benals,4034,qld,4707173
5202,Male,30,White,Never-married,Some-college,United-States,Private,Sales,>50K,jacob,nosurname,28,serra place,noaddresstwo,ethelton,2200,vic,3083846
5203,Male,35,White,Married-civ-spouse,Masters,United-States,Private,Adm-clerical,<=50K,laurben,ha rq,6,bizant street,trumalon,hov,6502,vig,7983991
5204,Female,40,White,Divorced,Some-college,United-States,Private,Adm-clerical,>50K,kyah,spink,13,dunn repace,noadresstwo,minyadma,2821,qdl,8766139
5205,Female,38,White,Divorced,Bachelors,United-States,State-gov,Prof-specialty,<=50K,emma,johnson,50,hindmarsh drive,sherwodo park,tonwsville,2287,vick,3836939
5206,Female,19,White,Never-married,10th,United-States,Private,Other-service,<=50K,mia,stafford,85,annear place,noaddresstwo,hay south,2756,nostate,1434570
5207,Male,32,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,wilson,nosurname,20,osborne place,noaddresstwo,surry hills,3162,nostate,3214958
5208,Female,49,White,Married-spouse-absent,Masters,United-States,Private,Adm-clerical,<=50K,nzicholas,gilmfe,20,tate strt,noaddresstwo,colntarf,4046,nsw,3122757
5209,Male,60,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,alexandewr,simmonds,10,solly place,noaddresstwo,saendy bay,3429,sa,4034257
5210,Male,60,White,Married-civ-spouse,9th,United-States,Private,Sales,<=50K,riley,stuetz,31,bugden avenue,port phillip village,queanbeyan,2165,nostate,2931821
5211,Male,55,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,>50K,james,zeman,0,antis street,goods shed rw yard,gawler,6112,vic,9151253
5212,Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,joshua,wilshon,12,aberocrn crescent,noaddresstwo,hamilton,6168,sa,8337335
5213,Male,53,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,tayah,emanuel,3,daley crescent,talasea,terrigal,4350,nsw,5247242
5214,Female,69,White,Widowed,Some-college,United-States,State-gov,Adm-clerical,<=50K,nogivenname,bultrey,170,bindel s treet,melody ipark,clayon,2480,wa,6496276
5215,Female,41,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,liam,chapnan,795,welsby klace,2nd hse lhs,eastwood,2142,nostate,7316902
5216,Female,32,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,vianca,holgate,130,bungonia street,carramar (rsd 837),windaroo,3149,vic,8382530
5217,Male,45,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K,evna,separd,7,moura place,noaddresstwo,wagoora,4214,at,8635671
5218,Male,59,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,madison,rozankowski,3,trickett street,noaddresstwo,toukley,2176,nostate,6951449
5219,Female,31,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,noah,hayes,0,brooker street,pinda,uralla,3550,qld,3740395
5220,Female,40,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K,anthony,chilcott,18,glossop crescent,rsl veterans retrmnt vlge,concord west,3197,nsw,7035362
5221,Male,44,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K,joshua,mlckenzie,7,chppindall circuit,allamanxda medical centre,bentleigh east,3220,nsw,3530599
5222,Female,63,White,Divorced,Some-college,United-States,Private,Sales,<=50K,victoria,pattinson,9,osburn drive,salmaldo caravan park,maroubra,3840,sa,6376108
5223,Male,31,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K,jake,maione,106,streeton driven,noaddroesstwo,campsfie,3056,vic,9141149
5224,Male,51,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,daniel,dicker,5,igera place,noaddresstwo,toowong,5343,sa,5932363
5225,Male,51,Asian-Pac-Islander,Married-civ-spouse,11th,Philippines,Private,Machine-op-inspct,<=50K,ajay,baker,10,arthaldo court,wandinong,glengowrie,5014,tas,4947193
5226,Male,23,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,kaeh,neiisn,29,waddell place,greneslopes,annandale,4650,vicv,3827572
5227,Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,josephine,sims,6,burkitt street,kimberley,grafton,7010,tas,6443455
5228,Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,alysha,mansfield,25,tana place,noaddresstwo,welland,4226,nsw,1786412
5229,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,ethan,young,16,freda gibson circuit,noaddresstwo,nimmitabel,4014,qld,9279761
5230,Male,39,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,joselyn,may,77,waddell place,noaddresstwo,yarra junction,2779,vic,7542872
5231,Female,30,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Other-service,<=50K,ebnjamin,boyu,7,monaro ccacent,noaddresstwo,strathmorer,5252,qld,1673566
5232,Male,43,White,Married-civ-spouse,Bachelors,Germany,Self-emp-not-inc,Exec-managerial,<=50K,clakge,azzollini,53,irvimekstreet,noaddresstwo,urana,4207,sa,2306138
5233,Male,31,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,alexander,martin,164,corser place,noaddresstwo,melrose park,3752,tas,3660078
5234,Male,44,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K,alexqdef,franck,85,sternberg crescent,noaddresstwo,redbanzlplains,4765,tas,4167604
5235,Male,43,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,nathan,maczkowiack,1,oldershaw curt,malandga orchard,ega,6147,vic,9006667
5236,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K,anthoy,masoln,9,thurguood court,tindall flat,cooma,4551,wa,2992027
5237,Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,paul,henning,126,darling street,ashgroe,runcor,2257,qlid,5052811
5238,Male,47,White,Married-civ-spouse,Some-college,United-States,State-gov,Craft-repair,>50K,barkly,cruse,6,playoust place,noaddresstwo,proserpine,4341,nsw,4716670
5239,Male,38,White,Never-married,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,edward,gill,262,vowles road,noaddresstwo,palmwoods,4124,qld,6948111
5240,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,wynbfeegn,aril,902,kirwan ctcuit,tnorbin hill,coubar,2250,nsw,6520102
5241,Female,19,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K,greco,shelbey,46,bunbury street,noaddresstwo,waroona,2153,vif,8044171
5242,Male,19,White,Never-married,5th-6th,Guatemala,Private,Other-service,<=50K,wade,lord,9,lomman place,noaddresstwo,carnegie,2161,nsw,5821326
5243,Male,24,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,cassandra,davis,1004,freda gibson circuit,radley,heckenberg,7325,nsw,6035626
5244,Male,39,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Farming-fishing,<=50K,robettaon,eltn,7,vest pblace,miami villa two,trinity beach,2559,qld,5472914
5245,Female,37,White,Divorced,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,nicholas,callaghan,40,noaddressone,noaddresstwo,dulwich,2716,wa,6136579
5246,Male,40,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,madison,holgate,5,gunduld lace,seaview village,carnegie,4210,nsw,9521029
5247,Female,27,White,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K,joshua,spong,44,launceston street,noaddresstwo,nosuburb,4815,qld,2108487
5248,Female,22,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,mille,coghh,49,noaddressone,noaddrsestwo,inghaem,2550,nsw,1772518
5249,Male,21,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,hariet,allan,34,hawkerstmrzeet,noaddresstwo,strathblane,2069,wa,9722384
5250,Female,32,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,benjamin,kamperman,2,ironbark crescent,noaddresstwo,kinka beach,5068,nostate,2981357
5251,Male,20,White,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K,ruby,apvy,4,groom street,naree ngarden,karama,2340,nhsw,5529461
5252,Male,45,White,Divorced,Masters,United-States,Private,Transport-moving,>50K,lachlan,nosurname,84,cousi poace,noaddresstwo,bentleigh east,3370,nsw,8628151
5253,Male,46,White,Married-civ-spouse,Prof-school,United-States,Local-gov,Protective-serv,>50K,fergus,munro,142,malara street,noaddresstwo,mount waverley,3161,vic,8541055
5254,Female,46,White,Divorced,Assoc-voc,United-States,Private,Exec-managerial,<=50K,kierra,barry,2,byawters place,noaddreisstwo,windsor,4207,nswq,1566917
5255,Male,26,White,Never-married,Some-college,United-States,Private,Protective-serv,<=50K,jackson,gerschwitz,27,pennnefather street,noaddresstwo,macquarie filds,2318,wa,4459726
5256,Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,rouke,boeet,0,noaddressone,noaddresstwo,westdslale,4740,ql,4702299
5257,Female,22,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,nicholas,mcguiness,18,albermarle place,noaddresstwo,woodend,3104,nsw,1990033
5258,Male,34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,wiliam,stavgrc,85,annear pace,noaddresstwo,hay soupth,2576,nostate,1434470
5259,Male,49,White,Married-civ-spouse,1st-4th,Portugal,Private,Craft-repair,<=50K,william,archdall,32,tazewell circuit,noaddresstwo,coffs harbour,3070,nsw,6845742
5260,Male,20,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,isabella,wilson,10,roebuck street,noaddresstwo,yagoona,3215,nsw,8292319
5261,Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,atdam,nnldq,265,chauvel circle,noacddresstwo,westhills pennant,6022,vic,6030832
5262,Male,30,Black,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,anthony,simes,11,enderby street,davindy,bedford,6442,nsw,4814062
5263,Male,23,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,angus,flach,20,gordon close,end west,smithrown,2290,tats,6031674
5264,Male,20,White,Never-married,9th,Mexico,Private,Priv-house-serv,<=50K,matilda,stevens,9,hedland circuit,noaddresstwo,spaldkng,3644,nostate,1597211
5265,Male,31,White,Married-civ-spouse,Some-college,Mexico,Private,Other-service,<=50K,delaney,ludl,0,willcociplace,noaddresstwo,salisbury downs,2229,vic,4859228
5266,Male,46,White,Never-married,1st-4th,Puerto-Rico,Private,Machine-op-inspct,<=50K,jackson,klaffer,29,noaddressone,west road,leigh creek,3042,qld,4265367
5267,Female,42,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K,abbey,fitzgeabld,18,o'connor circuit,alan walker vlge,craigieburn,0870,qld,7121850
5268,Male,60,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Craft-repair,<=50K,charlotte,jacobs,31,albermarle place,noaddresstwo,warnbro,2155,sa,6752080
5269,Male,30,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,elijah,sydes,2,oakover circuit,noaddresstwo,kew,5237,vic,5482853
5270,Male,27,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,ackson,mcorstie,685,couchman crescent,noaddresstwo,lyneham,4275,nosate,9240724
5271,Female,20,White,Never-married,9th,United-States,Private,Sales,<=50K,patrick,mcgijly,1068,noaddressone,noaddresstwo,hamilton,3131,wa,4675821
5272,Male,56,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,elz,conwa,33,tuthillplace,noaddresstwo,mount xgravatt,7260,vic,2800694
5273,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,rei,washinton,273,o'connor ckrcuit,noaddresstwo,diamons creek,5120,sa,5617781
5274,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,zane,newton,8,noala street,villa 14,greenvale,6061,nsw,8477830
5275,Female,47,Black,Divorced,HS-grad,United-States,Private,Exec-managerial,>50K,jye,callow,721,drake brockman drive,pineleigh,spearwood,5086,nsw,4523145
5276,Male,60,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K,am,ega,52,damala fjtreet,tanglewood downs,raymond tarrace,5608,vi,2515378
5277,Male,33,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K,william,lovegrove,4,warrego circuit,woodstock,kanahooka,4073,wa,6224760
5278,Male,48,White,Married-civ-spouse,Bachelors,Canada,Private,Prof-specialty,>50K,antonio,nosurname,28,allott ooace,noaddresstwo,winston hill,4226,wa,6316016
5279,Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,>50K,mchael,hamlifod,99,lexcen avenue,noaddresstwo,ylokohase,0nan,sw,2847055
5280,Male,50,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,>50K,bethny,phillso,30,bursaria street,noaddresstwo,dernancourt,2658,vic,5775451
5281,Male,57,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Prof-specialty,>50K,daniella,mooney,61,molloy crescent,glendower,alawa,4870,nsw,7776616
5282,Female,20,Other,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,dylan,schroder,344,knox street,noaddresstwo,dulwich hill,2035,nostate,6765408
5283,Female,46,White,Divorced,Assoc-voc,United-States,Private,Tech-support,<=50K,tahlia,ddwroa,112,kingsford smith drive,loc 526 bunnings hse,morafueld,3280,nsw,5714943
5284,Female,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,jessica,parsons,37,atherton street,hillside,biloela,3475,sa,2890311
5285,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,holly,davy,1,skinner street,noaddresstwo,clayton south,2430,qld,2222745
5286,Male,42,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K,pheonix,stephenson,145,leahy lace,amaroo retrmnt vlge,kogarah,4228,vic,8552958
5287,Female,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,ebony,corcvran,65,creswick place,noaddresstwo,nosuburb,3939,nsw,2811062
5288,Male,54,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,daniel,laubsch,28,woodfull loop,noaddresstwo,ninderry,4114,nostate,3908862
5289,Female,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,ewem,shepad,7,jerrabombehrra avenue,noaddresstwo,wagoora,4214,act,8635571
5290,Male,50,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,emiily,clayton,45,oxley street,bogleburn,warwick,4152,tas,2701920
5291,Female,49,Black,Never-married,Some-college,United-States,Federal-gov,Adm-clerical,<=50K,dominic,wiles,22,lascelles circuit,green gully,pomona,4817,qld,9955531
5292,Male,48,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Transport-moving,<=50K,chelsea,hills,82,kia-ora cottage 2,street throssell,wmbrao,3498,nostate,7301665
5293,Female,24,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,delaney,absolom,83,wanliss street,noaddresstwo,bassendean,4343,qld,6902982
5294,Male,46,Asian-Pac-Islander,Married-civ-spouse,Masters,Philippines,Private,Tech-support,>50K,joro,cahoim,82,sheehan street,regency park estat,east lindfield,3350,qldo,2009284
5295,Female,42,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,adam,lilliebridge,11,severne crescent,noaddresstwo,ulverstone west,3444,act,4901216
5296,Male,52,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Craft-repair,<=50K,bethany,martin,8,cowper street,chalet 3 on-the-run,latham,3150,nt,2228812
5297,Female,58,Black,Widowed,Assoc-acdm,United-States,Local-gov,Adm-clerical,<=50K,alsxga,lehmbnn,7,jaeger circuit,noaddresstwo,maroochydore,6511,nsw,3839803
5298,Female,37,Amer-Indian-Eskimo,Divorced,Some-college,United-States,Private,Tech-support,<=50K,joseph,stone,12,henning place,horton house nursing hme,kincumber,2550,vic,6218704
5299,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,jackson,mcclurg,648,nelson place,noaddresstwo,maroochydore,3730,qld,1267250
5300,Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,rhys,gluskie,29,ellenborough street,sec 375,charlestown,2570,nsw,3093189
5301,Female,18,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,annalise,thorsheim,7,osburn drive,noaddresstwo,kallangur,3129,vic,5777268
5302,Male,33,Black,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,emiiky,mugch,134,macfarland crescent,noaddresstwo,hillside,3172,n,2314356
5303,Female,41,White,Divorced,Some-college,United-States,Private,Sales,<=50K,joshua,hale,28,kidston crescent,noaddresstwo,hazelbrook,2263,vic,1057386
5304,Female,21,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,tay,evahd,261,erldunda circuit,noaddresstwo,bexley,2100,nsw,8449017
5305,Female,23,White,Never-married,Assoc-voc,United-States,Private,Tech-support,<=50K,aydech,scarr,295,rohan rivett crescent,noaddresstwo,bondi,3325,qld,1288359
5306,Female,26,White,Never-married,Some-college,United-States,Federal-gov,Tech-support,<=50K,alexandra,nosurname,43,glasgow street,noaddresstwo,moe,2000,qld,9475833
5307,Female,33,White,Married-civ-spouse,Bachelors,United-States,Private,Other-service,<=50K,kirv,jarvda,93,laverton avenue,noaddresstwo,mudgeeraba,3198,qlyf,1725048
5308,Female,24,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,lydia,ryan,67,chisholm street,noaddresstwo,laverton,5260,act,2484902
5309,Male,43,Asian-Pac-Islander,Married-civ-spouse,10th,China,Private,Craft-repair,<=50K,bree,grzechnik,2,santalum street,noaddresstwo,caboolture,3043,nsw,9703754
5310,Female,52,White,Divorced,HS-grad,England,State-gov,Adm-clerical,<=50K,nichalas,gilyof,20,tate srreet,noaddresstwo,clontarf,0476,nss,3121577
5311,Female,61,White,Divorced,7th-8th,United-States,Private,Other-service,<=50K,damien,thomxfppson,0,limestone avenue,noaddresstwo,paradise waters,3000,nostate,1318663
5312,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,kelsea,kontibas,10,edmondson street,weston creek health centre,young,2460,nsw,9506439
5313,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,cole,ruby,3,beeston dtreet,noaddresstwo,seven hills,2090,nsw,3205452
5314,Male,45,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,olivia,foresto,34,mcintosh street,clovellh farm,cowrcca,4655,nsd,4809523
5315,Male,43,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Exec-managerial,>50K,layen,hare,62,bizant street,noaddresstwo,hove,6502,vic,7983991
5316,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,>50K,roisin,carr,24,place kigalunh,noaddresstwo,mount gbmabier,2063,vic,1189440
5317,Male,35,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,<=50K,dillon,mccormbck,26,mosa trdet,noaddresstwo,alexandf ayills,4595,nostate,1421819
5318,Male,47,White,Married-civ-spouse,Bachelors,Germany,Federal-gov,Adm-clerical,>50K,dayna,o'shea,72,balfour crescent,noaddresstwo,normanhurst,4518,vic,8431372
5319,Male,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,deomenique,nosurname,63,cobbadah street,naoddresstwo,lismore,0nan,nsyw,9201330
5320,Male,49,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-inc,Exec-managerial,>50K,benjamin,stewart,405,bennelongqceescent,grassey mountain,eden hill,2602,nostate,2371422
5321,Male,20,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,liam,morris,162,barton highway,noaddresstwo,algester,6014,nsw,6077549
5322,Female,19,White,Divorced,10th,United-States,Private,Other-service,<=50K,tyrone,keller,125,jansz crescent,sec 1,gosnells,6155,nsw,1764921
5323,Male,27,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,sienna,longstaff,215,crisp circuit,noaddresstwo,bungendore,5098,nsw,3059534
5324,Female,42,White,Divorced,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,shaun,lehmann,35,currong street,noaddresstwo,6e6q,springfield,sa,7863724
5325,Male,23,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K,kristlrfer,shamqn,1,farrer place,noaddresstwo,concongvlla,2480,sq,4930544
5326,Female,20,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,joel,jones,1,clarey crescent,masonic village,huntly,3187,vic,6182032
5327,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,blake,beaumont,1,sommerlad place,nanima gold,toowoomba,4217,vic,9626527
5328,Male,17,Black,Never-married,12th,United-States,Private,Other-service,<=50K,joshua,lloy d,60,disney court,noaddresstwo,west wylong,4116,qod,5760234
5329,Female,39,White,Divorced,Some-college,United-States,Private,Sales,<=50K,lews,dencio,41,callaway crescent,noaddresstwo,camsi,5072,nss,6036205
